upstream_part,up_part_rev,downstream_part,down_part_rev,upstream_output_port,downstream_input_port,start_gpstime,stop_gpstime
RI5A5N,A,PAM75105,B,b,na,1185823330,1210000000.0
RI5A6E,A,PAM75106,B,b,ea,1185823332,1210000000.0
RI5A6N,A,PAM75106,B,b,na,1185823332,1210000000.0
RI5A7E,A,PAM75107,B,b,ea,1185823333,1210000000.0
RI5A7N,A,PAM75107,B,b,na,1185823333,1210000000.0
RI5A8E,A,PAM75108,B,b,ea,1185823335,1210000000.0
RI5A8N,A,PAM75108,B,b,na,1185823335,1210000000.0
RI5B1E,A,PAM75109,B,b,ea,1185823336,1210000000.0
RI5B1N,A,PAM75109,B,b,na,1185823336,1210000000.0
RI5B2E,A,PAM75110,B,b,ea,1185823338,1210000000.0
RI5B2N,A,PAM75110,B,b,na,1185823338,1210000000.0
RI5B3E,A,PAM75111,B,b,ea,1185823339,1210000000.0
RI5B3N,A,PAM75111,B,b,na,1185823339,1210000000.0
RI5B5E,A,PAM75113,B,b,ea,1185823342,1210000000.0
RI5B5N,A,PAM75113,B,b,na,1185823342,1210000000.0
RI5B6E,A,PAM75114,B,b,ea,1185823344,1210000000.0
RI5B6N,A,PAM75114,B,b,na,1185823344,1210000000.0
RI5B7E,A,PAM75115,B,b,ea,1185823345,1210000000.0
RI5B7N,A,PAM75115,B,b,na,1185823345,1210000000.0
RI5B8E,A,PAM75116,B,b,ea,1185823346,1210000000.0
RI5B8N,A,PAM75116,B,b,na,1185823346,1210000000.0
RI6A1E,A,RCVR64,A,b,ea,1096484416,1210000000.0
RI6A1N,A,RCVR64,A,b,na,1096484416,1210000000.0
RI6A2E,A,RCVR102,A,b,ea,1096484416,1210000000.0
RI6A2N,A,RCVR102,A,b,na,1096484416,1210000000.0
RI6A3E,A,RCVR76,A,b,ea,1096484416,1210000000.0
RI6A3N,A,RCVR76,A,b,na,1096484416,1210000000.0
RI6A4E,A,RCVR78,A,b,ea,1096484416,1210000000.0
RI6A4N,A,RCVR78,A,b,na,1096484416,1210000000.0
RI6A5E,A,RCVR75,A,b,ea,1096484416,1210000000.0
RI6A5N,A,RCVR75,A,b,na,1096484416,1210000000.0
RI6A6E,A,RCVR45,A,b,ea,1096484416,1210000000.0
RI6A6N,A,RCVR45,A,b,na,1096484416,1210000000.0
RI6A7E,A,RCVR30,A,b,ea,1096484416,1210000000.0
A121,H,FDA26,B,focus,input,1191232818,1210000000.0
RI6A7N,A,RCVR30,A,b,na,1096484416,1210000000.0
RI6A8E,A,RCVR88,A,b,ea,1096484416,1210000000.0
RI6A8N,A,RCVR88,A,b,na,1096484416,1210000000.0
RI6B1E,A,RCVR57,A,b,ea,1096484416,1210000000.0
RI6B1N,A,RCVR57,A,b,na,1096484416,1210000000.0
RI6B2E,A,RCVR112,A,b,ea,1096484416,1210000000.0
RI6B2N,A,RCVR112,A,b,na,1096484416,1210000000.0
RI6B3E,A,RCVR31,A,b,ea,1096484416,1210000000.0
RI6B3N,A,RCVR31,A,b,na,1096484416,1210000000.0
RI6B4E,A,RCVR77,A,b,ea,1096484416,1210000000.0
RI6B4N,A,RCVR77,A,b,na,1096484416,1210000000.0
RI6B5E,A,RCVR33,A,b,ea,1096484416,1210000000.0
RI6B5N,A,RCVR33,A,b,na,1096484416,1210000000.0
RI6B6E,A,RCVR23,A,b,ea,1096484416,1210000000.0
RI6B6N,A,RCVR23,A,b,na,1096484416,1210000000.0
RI6B7E,A,RCVR114,A,b,ea,1096484416,1210000000.0
RI6B7N,A,RCVR114,A,b,na,1096484416,1210000000.0
RI6B8E,A,RCVR106,A,b,ea,1096484416,1210000000.0
RI6B8N,A,RCVR106,A,b,na,1096484416,1210000000.0
RI7A1E,A,RCVR98,A,b,ea,1096484416,1210000000.0
RI7A1N,A,RCVR98,A,b,na,1096484416,1210000000.0
RI7A2E,A,RCVR74,A,b,ea,1096484416,1210000000.0
RI7A2N,A,RCVR74,A,b,na,1096484416,1210000000.0
RI7A3E,A,RCVR117,A,b,ea,1096484416,1210000000.0
RI7A3N,A,RCVR117,A,b,na,1096484416,1210000000.0
RI7A4E,A,RCVR43,A,b,ea,1096484416,1210000000.0
RI7A4N,A,RCVR43,A,b,na,1096484416,1210000000.0
RI7A5E,A,RCVR101,A,b,ea,1096484416,1210000000.0
RI7A5N,A,RCVR101,A,b,na,1096484416,1210000000.0
RI7A6E,A,RCVR119,A,b,ea,1096484416,1210000000.0
RI7A6N,A,RCVR119,A,b,na,1096484416,1210000000.0
RI7A7E,A,RCVR89,A,b,ea,1096484416,1210000000.0
RI7A7N,A,RCVR89,A,b,na,1096484416,1210000000.0
RI7A8E,A,RCVR104,A,b,ea,1096484416,1210000000.0
RI7A8N,A,RCVR104,A,b,na,1096484416,1210000000.0
RI7B1E,A,RCVR44,A,b,ea,1096484416,1210000000.0
RI7B1N,A,RCVR44,A,b,na,1096484416,1210000000.0
RI7B2E,A,RCVR121,A,b,ea,1096484416,1210000000.0
RI7B2N,A,RCVR121,A,b,na,1096484416,1210000000.0
RI7B3E,A,RCVR113,A,b,ea,1096484416,1210000000.0
RI7B3N,A,RCVR113,A,b,na,1096484416,1210000000.0
RI7B4E,A,RCVR127,A,b,ea,1096484416,1210000000.0
RI7B4N,A,RCVR127,A,b,na,1096484416,1210000000.0
RI7B5E,A,RCVR42,A,b,ea,1096484416,1210000000.0
RI7B5N,A,RCVR42,A,b,na,1096484416,1210000000.0
RI7B6E,A,RCVR40,A,b,ea,1096484416,1210000000.0
RI7B6N,A,RCVR40,A,b,na,1096484416,1210000000.0
RI7B7E,A,RCVR110,A,b,ea,1096484416,1210000000.0
RI7B7N,A,RCVR110,A,b,na,1096484416,1210000000.0
RI7B8E,A,RCVR99,A,b,ea,1096484416,1210000000.0
RI7B8N,A,RCVR99,A,b,na,1096484416,1210000000.0
RI8A1E,A,PAM75133,B,b,ea,1185570532,1210000000.0
RI8A1N,A,PAM75133,B,b,na,1185570532,1210000000.0
RI8A2E,A,PAM75167,B,b,ea,1188580878,1210000000.0
RI8A2N,A,PAM75167,B,b,na,1188580878,1210000000.0
RI8A3E,A,PAM75135,B,b,ea,1185570535,1210000000.0
RI8A3N,A,PAM75135,B,b,na,1185570535,1210000000.0
RI8A4E,A,PAM75136,B,b,ea,1185570536,1210000000.0
RI8A4N,A,PAM75136,B,b,na,1185570536,1210000000.0
RI8A5E,A,PAM75137,B,b,ea,1185570538,1210000000.0
RI8A5N,A,PAM75137,B,b,na,1185570538,1210000000.0
RI8A6E,A,PAM75138,B,b,ea,1185570539,1210000000.0
RI8A6N,A,PAM75138,B,b,na,1185570539,1210000000.0
RI8A7E,A,PAM75139,B,b,ea,1185570541,1210000000.0
RI8A7N,A,PAM75139,B,b,na,1185570541,1210000000.0
RI8A8E,A,PAM75140,B,b,ea,1185570542,1210000000.0
RI8A8N,A,PAM75140,B,b,na,1185570542,1210000000.0
RI8B1E,A,PAM75141,B,b,ea,1185570543,1210000000.0
RI8B1N,A,PAM75141,B,b,na,1185570543,1210000000.0
RI8B2E,A,PAM75142,B,b,ea,1185570545,1210000000.0
RI8B2N,A,PAM75142,B,b,na,1185570545,1210000000.0
RI8B3E,A,PAM75143,B,b,ea,1185570546,1210000000.0
RI8B3N,A,PAM75143,B,b,na,1185570546,1210000000.0
RI8B4E,A,PAM75144,B,b,ea,1185570548,1210000000.0
RI8B4N,A,PAM75144,B,b,na,1185570548,1210000000.0
RI8B5E,A,PAM75145,B,b,ea,1185570549,1210000000.0
RI8B5N,A,PAM75145,B,b,na,1185570549,1210000000.0
RI8B6E,A,PAM75146,B,b,ea,1185570551,1210000000.0
RI8B6N,A,PAM75146,B,b,na,1185570551,1210000000.0
FDA26,B,FEA26,A,terminals,input,1191232818,1210000000.0
RI8B7E,A,PAM75147,B,b,ea,1185570552,1210000000.0
RI8B7N,A,PAM75147,B,b,na,1185570552,1210000000.0
RI8B8E,A,PAM75148,B,b,ea,1185570554,1210000000.0
RI8B8N,A,PAM75148,B,b,na,1185570554,1210000000.0
RO1A1E,A,CR1A1E,A,b,a,1096484416,1210000000.0
RO1A1N,A,CR1A1N,A,b,a,1096484416,1210000000.0
RO1A2E,A,CR1A2E,A,b,a,1096484416,1210000000.0
RO1A2N,A,CR1A2N,A,b,a,1096484416,1210000000.0
RO1A3E,A,CR1A3E,A,b,a,1096484416,1210000000.0
RO1A3N,A,CR1A3N,A,b,a,1096484416,1210000000.0
RO1A4E,A,CR1A4E,A,b,a,1096484416,1210000000.0
RO1A4N,A,CR1A4N,A,b,a,1096484416,1210000000.0
RO1A5E,A,CR1A5E,A,b,a,1096484416,1210000000.0
RO1A5N,A,CR1A5N,A,b,a,1096484416,1210000000.0
RO1A6E,A,CR1A6E,A,b,a,1096484416,1210000000.0
RO1A6N,A,CR1A6N,A,b,a,1096484416,1210000000.0
RO1A7E,A,CR1A7E,A,b,a,1096484416,1210000000.0
RO1A7N,A,CR1A7N,A,b,a,1096484416,1210000000.0
RO1A8E,A,CR1A8E,A,b,a,1096484416,1210000000.0
RO1A8N,A,CR1A8N,A,b,a,1096484416,1210000000.0
RO1B1E,A,CR1B1E,A,b,a,1096484416,1210000000.0
RO1B1N,A,CR1B1N,A,b,a,1096484416,1210000000.0
RO1B2E,A,CR1B2E,A,b,a,1096484416,1210000000.0
RO1B2N,A,CR1B2N,A,b,a,1096484416,1210000000.0
RO1B3E,A,CR1B3E,A,b,a,1096484416,1210000000.0
RO1B3N,A,CR1B3N,A,b,a,1096484416,1210000000.0
RO1B4E,A,CR1B4E,A,b,a,1096484416,1210000000.0
RO1B4N,A,CR1B4N,A,b,a,1096484416,1210000000.0
RO1B5E,A,CR1B5E,A,b,a,1096484416,1210000000.0
RO1B5N,A,CR1B5N,A,b,a,1096484416,1210000000.0
RO1B6E,A,CR1B6E,A,b,a,1096484416,1210000000.0
RO1B6N,A,CR1B6N,A,b,a,1096484416,1210000000.0
RO1B7E,A,CR1B7E,A,b,a,1096484416,1210000000.0
RO1B7N,A,CR1B7N,A,b,a,1096484416,1210000000.0
RO1B8E,A,CR1B8E,A,b,a,1096484416,1210000000.0
RO1B8N,A,CR1B8N,A,b,a,1096484416,1210000000.0
RO2A1E,A,CR2A1E,A,b,a,1096484416,1210000000.0
RO2A1N,A,CR2A1N,A,b,a,1096484416,1210000000.0
RO2A2E,A,CR2A2E,A,b,a,1096484416,1210000000.0
RO2A2N,A,CR2A2N,A,b,a,1096484416,1210000000.0
RO2A3E,A,CR2A3E,A,b,a,1096484416,1210000000.0
RO2A3N,A,CR2A3N,A,b,a,1096484416,1210000000.0
RO2A4E,A,CR2A4E,A,b,a,1096484416,1210000000.0
RO2A4N,A,CR2A4N,A,b,a,1096484416,1210000000.0
RO2A5E,A,CR2A5E,A,b,a,1096484416,1210000000.0
RO2A5N,A,CR2A5N,A,b,a,1096484416,1210000000.0
RO2A6E,A,CR2A6E,A,b,a,1096484416,1210000000.0
RO2A6N,A,CR2A6N,A,b,a,1096484416,1210000000.0
RO2A7E,A,CR2A7E,A,b,a,1096484416,1210000000.0
RO2A7N,A,CR2A7N,A,b,a,1096484416,1210000000.0
RO2A8E,A,CR2A8E,A,b,a,1096484416,1210000000.0
RO2A8N,A,CR2A8N,A,b,a,1096484416,1210000000.0
RO2B1E,A,CR2B1E,A,b,a,1096484416,1210000000.0
RO2B1N,A,CR2B1N,A,b,a,1096484416,1210000000.0
RO2B2E,A,CR2B2E,A,b,a,1096484416,1210000000.0
RO2B2N,A,CR2B2N,A,b,a,1096484416,1210000000.0
RO2B3E,A,CR2B3E,A,b,a,1096484416,1210000000.0
RO2B3N,A,CR2B3N,A,b,a,1096484416,1210000000.0
RO2B4E,A,CR2B4E,A,b,a,1096484416,1210000000.0
RO2B4N,A,CR2B4N,A,b,a,1096484416,1210000000.0
RO2B5E,A,CR2B5E,A,b,a,1096484416,1210000000.0
RO2B5N,A,CR2B5N,A,b,a,1096484416,1210000000.0
RO2B6E,A,CR2B6E,A,b,a,1096484416,1210000000.0
RO2B6N,A,CR2B6N,A,b,a,1096484416,1210000000.0
RO2B7E,A,CR2B7E,A,b,a,1096484416,1210000000.0
RO2B7N,A,CR2B7N,A,b,a,1096484416,1210000000.0
RO2B8E,A,CR2B8E,A,b,a,1096484416,1210000000.0
RO2B8N,A,CR2B8N,A,b,a,1096484416,1210000000.0
RO3A1E,A,CR3A1E,A,b,a,1096484416,1210000000.0
RO3A1N,A,CR3A1N,A,b,a,1096484416,1210000000.0
RO3A2E,A,CR3A2E,A,b,a,1096484416,1210000000.0
RO3A2N,A,CR3A2N,A,b,a,1096484416,1210000000.0
RO3A3E,A,CR3A3E,A,b,a,1096484416,1210000000.0
RO3A3N,A,CR3A3N,A,b,a,1096484416,1210000000.0
RO3A4E,A,CR3A4E,A,b,a,1096484416,1210000000.0
RO3A4N,A,CR3A4N,A,b,a,1096484416,1210000000.0
RO3A5E,A,CR3A5E,A,b,a,1096484416,1210000000.0
RO3A5N,A,CR3A5N,A,b,a,1096484416,1210000000.0
RO3A6E,A,CR3A6E,A,b,a,1096484416,1210000000.0
RO3A6N,A,CR3A6N,A,b,a,1096484416,1210000000.0
RO3A7E,A,CR3A7E,A,b,a,1096484416,1210000000.0
RO3A7N,A,CR3A7N,A,b,a,1096484416,1210000000.0
RO3A8E,A,CR3A8E,A,b,a,1096484416,1210000000.0
RO3A8N,A,CR3A8N,A,b,a,1096484416,1210000000.0
RO3B1E,A,CR3B1E,A,b,a,1096484416,1210000000.0
RO3B1N,A,CR3B1N,A,b,a,1096484416,1210000000.0
RO3B2E,A,CR3B2E,A,b,a,1096484416,1210000000.0
RO3B2N,A,CR3B2N,A,b,a,1096484416,1210000000.0
RO3B3E,A,CR3B3E,A,b,a,1096484416,1210000000.0
RO3B3N,A,CR3B3N,A,b,a,1096484416,1210000000.0
RO3B4E,A,CR3B4E,A,b,a,1096484416,1210000000.0
RO3B4N,A,CR3B4N,A,b,a,1096484416,1210000000.0
RO3B5E,A,CR3B5E,A,b,a,1096484416,1210000000.0
RO3B5N,A,CR3B5N,A,b,a,1096484416,1210000000.0
RO3B6E,A,CR3B6E,A,b,a,1096484416,1210000000.0
RO3B6N,A,CR3B6N,A,b,a,1096484416,1210000000.0
RO3B7E,A,CR3B7E,A,b,a,1096484416,1210000000.0
RO3B7N,A,CR3B7N,A,b,a,1096484416,1210000000.0
RO4A1E,A,CR4A1E,A,b,a,1096484416,1210000000.0
RO4A1N,A,CR4A1N,A,b,a,1096484416,1210000000.0
RO4A2E,A,CR4A2E,A,b,a,1096484416,1210000000.0
RO4A2N,A,CR4A2N,A,b,a,1096484416,1210000000.0
RO4A3E,A,CR4A3E,A,b,a,1096484416,1210000000.0
RO4A3N,A,CR4A3N,A,b,a,1096484416,1210000000.0
RO4A4E,A,CR4A4E,A,b,a,1096484416,1210000000.0
RO4A4N,A,CR4A4N,A,b,a,1096484416,1210000000.0
RO4A5E,A,CR4A5E,A,b,a,1096484416,1210000000.0
RO4A5N,A,CR4A5N,A,b,a,1096484416,1210000000.0
RO4A6E,A,CR4A6E,A,b,a,1096484416,1210000000.0
RO4A6N,A,CR4A6N,A,b,a,1096484416,1210000000.0
RO4A7E,A,CR4A7E,A,b,a,1096484416,1210000000.0
FDA32,B,FEM75041,A,terminals,input,1195462818,1210000000.0
FEM75041,A,C7F142,A,e,ea,1195462818,1210000000.0
FEM75041,A,C7F142,A,n,na,1195462818,1210000000.0
C7F142,A,RI3A6E,A,eb,a,1195462818,1210000000.0
C7F142,A,RI3A6N,A,nb,a,1195462818,1210000000.0
RI3A6E,A,PAM75122,B,b,ea,1195462818,1210000000.0
RI3A6N,A,PAM75122,B,b,na,1195462818,1210000000.0
PAM75122,B,RO3A6E,A,eb,b,1195462818,1210000000.0
PAM75122,B,RO3A6N,A,nb,b,1195462818,1210000000.0
RI3A1E,A,PAM75117,B,b,ea,1195552818,1210000000.0
PAM75117,B,RO3A1E,A,eb,b,1195552818,1210000000.0
RI3A1N,A,PAM75117,B,b,na,1195552818,1210000000.0
PAM75117,B,RO3A1N,A,nb,b,1195552818,1210000000.0
A136,H,FDA1,B,focus,input,1195552818,1210000000.0
FDA1,B,FEM75046,A,terminals,input,1195552818,1210000000.0
FEM75046,A,C7F136,A,e,ea,1195552818,1210000000.0
FEM75046,A,C7F136,A,n,na,1195552818,1210000000.0
C7F136,A,RI3A1E,A,eb,a,1195552818,1210000000.0
C7F136,A,RI3A1N,A,nb,a,1195552818,1210000000.0
RI3A2E,A,PAM75118,B,b,ea,1195552818,1210000000.0
PAM75118,B,RO3A2E,A,eb,b,1195552818,1210000000.0
RI3A2N,A,PAM75118,B,b,na,1195552818,1210000000.0
PAM75118,B,RO3A2N,A,nb,b,1195552818,1210000000.0
A137,H,FDA2,B,focus,input,1195552818,1210000000.0
FDA2,B,FEM75045,A,terminals,input,1195552818,1210000000.0
FEM75045,A,C7F137,A,e,ea,1195552818,1210000000.0
FEM75045,A,C7F137,A,n,na,1195552818,1210000000.0
C7F137,A,RI3A2E,A,eb,a,1195552818,1210000000.0
C7F137,A,RI3A2N,A,nb,a,1195552818,1210000000.0
RI3A3E,A,PAM75119,B,b,ea,1195552818,1210000000.0
PAM75119,B,RO3A3E,A,eb,b,1195552818,1210000000.0
RI3A3N,A,PAM75119,B,b,na,1195552818,1210000000.0
PAM75119,B,RO3A3N,A,nb,b,1195552818,1210000000.0
A138,H,FDA3,B,focus,input,1195552818,1210000000.0
FDA3,B,FEM75044,A,terminals,input,1195552818,1210000000.0
FEM75044,A,C7F138,A,e,ea,1195552818,1210000000.0
FEM75044,A,C7F138,A,n,na,1195552818,1210000000.0
C7F138,A,RI3A3E,A,eb,a,1195552818,1210000000.0
C7F138,A,RI3A3N,A,nb,a,1195552818,1210000000.0
RI3A4E,A,PAM75120,B,b,ea,1195552818,1210000000.0
PAM75120,B,RO3A4E,A,eb,b,1195552818,1210000000.0
RI3A4N,A,PAM75120,B,b,na,1195552818,1210000000.0
PAM75120,B,RO3A4N,A,nb,b,1195552818,1210000000.0
A139,H,FDA4,B,focus,input,1195552818,1210000000.0
C7F139,A,RI3A4E,A,eb,a,1195552818,1210000000.0
C7F139,A,RI3A4N,A,nb,a,1195552818,1210000000.0
RI3A5E,A,PAM75121,B,b,ea,1195552818,1210000000.0
PAM75121,B,RO3A5E,A,eb,b,1195552818,1210000000.0
RI3A5N,A,PAM75121,B,b,na,1195552818,1210000000.0
PAM75121,B,RO3A5N,A,nb,b,1195552818,1210000000.0
A140,H,FDA30,B,focus,input,1195552818,1210000000.0
FDA30,B,FEM75042,A,terminals,input,1195552818,1210000000.0
FEM75042,A,C7F140,A,e,ea,1195552818,1210000000.0
FEM75042,A,C7F140,A,n,na,1195552818,1210000000.0
C7F140,A,RI3A5E,A,eb,a,1195552818,1210000000.0
C7F140,A,RI3A5N,A,nb,a,1195552818,1210000000.0
FDA4,B,FEM75036,A,terminals,input,1196503218,1210000000.0
FEM75036,A,C7F139,A,e,ea,1196503278,1210000000.0
FEM75036,A,C7F139,A,n,na,1196503278,1210000000.0
RI3A7E,A,PAM75123,B,b,ea,1199440818,1210000000.0
PAM75123,B,RO3A7E,A,eb,b,1199440818,1210000000.0
RI3A7N,A,PAM75123,B,b,na,1199440818,1210000000.0
PAM75123,B,RO3A7N,A,nb,b,1199440818,1210000000.0
A99,H,FDA36,B,focus,input,1199440818,1210000000.0
FDA36,B,FEM75057,A,terminals,input,1199440818,1210000000.0
PAM75124,B,RO3A8E,A,eb,b,1199440818,1210000000.0
RI3A8N,A,PAM75124,B,b,na,1199440818,1210000000.0
PAM75124,B,RO3A8N,A,nb,b,1199440818,1210000000.0
A100,H,FDA37,B,focus,input,1199440818,1210000000.0
FDA37,B,FEM75056,A,terminals,input,1199440818,1210000000.0
FEM75056,A,C7F100,A,e,ea,1199440818,1210000000.0
FEM75056,A,C7F100,A,n,na,1199440818,1210000000.0
C7F100,A,RI3A8E,A,eb,a,1199440818,1210000000.0
C7F100,A,RI3A8N,A,nb,a,1199440818,1210000000.0
RI3B1E,A,PAM75125,B,b,ea,1199440818,1210000000.0
PAM75125,B,RO3B1E,A,eb,b,1199440818,1210000000.0
RI3B1N,A,PAM75125,B,b,na,1199440818,1210000000.0
PAM75125,B,RO3B1N,A,nb,b,1199440818,1210000000.0
A101,H,FDA38,B,focus,input,1199440818,1210000000.0
FDA38,B,FEM75055,A,terminals,input,1199440818,1210000000.0
FEM75055,A,C7F101,A,e,ea,1199440818,1210000000.0
FEM75055,A,C7F101,A,n,na,1199440818,1210000000.0
C7F101,A,RI3B1E,A,eb,a,1199440818,1210000000.0
C7F101,A,RI3B1N,A,nb,a,1199440818,1210000000.0
RI3B2E,A,PAM75126,B,b,ea,1199440818,1210000000.0
PAM75126,B,RO3B2E,A,eb,b,1199440818,1210000000.0
RI3B2N,A,PAM75126,B,b,na,1199440818,1210000000.0
PAM75126,B,RO3B2N,A,nb,b,1199440818,1210000000.0
A102,H,FDA39,B,focus,input,1199440818,1210000000.0
FDA39,B,FEM75054,A,terminals,input,1199440818,1210000000.0
FEM75054,A,C7F102,A,e,ea,1199440818,1210000000.0
FEM75054,A,C7F102,A,n,na,1199440818,1210000000.0
C7F102,A,RI3B2E,A,eb,a,1199440818,1210000000.0
C7F102,A,RI3B2N,A,nb,a,1199440818,1210000000.0
RI3B3E,A,PAM75127,B,b,ea,1199440818,1210000000.0
PAM75127,B,RO3B3E,A,eb,b,1199440818,1210000000.0
RI3B3N,A,PAM75127,B,b,na,1199440818,1210000000.0
PAM75127,B,RO3B3N,A,nb,b,1199440818,1210000000.0
A103,H,FDA40,B,focus,input,1199440818,1210000000.0
FDA40,B,FEM75053,A,terminals,input,1199440818,1210000000.0
FEM75053,A,C7F103,A,e,ea,1199440818,1210000000.0
FEM75053,A,C7F103,A,n,na,1199440818,1210000000.0
C7F103,A,RI3B3E,A,eb,a,1199440818,1210000000.0
C7F103,A,RI3B3N,A,nb,a,1199440818,1210000000.0
RI3B4E,A,PAM75128,B,b,ea,1199440818,1210000000.0
PAM75128,B,RO3B4E,A,eb,b,1199440818,1210000000.0
RI3B4N,A,PAM75128,B,b,na,1199440818,1210000000.0
PAM75128,B,RO3B4N,A,nb,b,1199440818,1210000000.0
A104,H,FDA41,B,focus,input,1199440818,1210000000.0
C7F104,A,RI3B4E,A,eb,a,1199440818,1210000000.0
C7F104,A,RI3B4N,A,nb,a,1199440818,1210000000.0
A105,H,FDA42,B,focus,input,1199440818,1210000000.0
A106,H,FDA44,B,focus,input,1199440818,1210000000.0
RI3B5E,A,PAM75129,B,b,ea,1199440818,1210000000.0
PAM75129,B,RO3B5E,A,eb,b,1199440818,1210000000.0
RI3B5N,A,PAM75129,B,b,na,1199440818,1210000000.0
PAM75129,B,RO3B5N,A,nb,b,1199440818,1210000000.0
A117,H,FDA45,B,focus,input,1199440818,1210000000.0
FDA45,B,FEM75060,A,terminals,input,1199440818,1210000000.0
FEM75060,A,C7F117,A,e,ea,1199440818,1210000000.0
FEM75060,A,C7F117,A,n,na,1199440818,1210000000.0
C7F117,A,RI3B5E,A,eb,a,1199440818,1210000000.0
C7F117,A,RI3B5N,A,nb,a,1199440818,1210000000.0
RI3B6E,A,PAM75130,B,b,ea,1199440818,1210000000.0
PAM75130,B,RO3B6E,A,eb,b,1199440818,1210000000.0
RI3B6N,A,PAM75130,B,b,na,1199440818,1210000000.0
PAM75130,B,RO3B6N,A,nb,b,1199440818,1210000000.0
A118,H,FDA46,B,focus,input,1199440818,1210000000.0
FDA46,B,FEM75059,A,terminals,input,1199440818,1210000000.0
FEM75059,A,C7F118,A,e,ea,1199440818,1210000000.0
FEM75059,A,C7F118,A,n,na,1199440818,1210000000.0
C7F118,A,RI3B6E,A,eb,a,1199440818,1210000000.0
C7F118,A,RI3B6N,A,nb,a,1199440818,1210000000.0
RI3B7E,A,PAM75131,B,b,ea,1199440818,1210000000.0
PAM75131,B,RO3B7E,A,eb,b,1199440818,1210000000.0
RI3B7N,A,PAM75131,B,b,na,1199440818,1210000000.0
PAM75131,B,RO3B7N,A,nb,b,1199440818,1210000000.0
A119,H,FDA47,B,focus,input,1199440818,1210000000.0
FDA47,B,FEM75058,A,terminals,input,1199440818,1210000000.0
FEM75058,A,C7F119,A,e,ea,1199440818,1210000000.0
FEM75058,A,C7F119,A,n,na,1199440818,1210000000.0
C7F119,A,RI3B7E,A,eb,a,1199440818,1210000000.0
C7F119,A,RI3B7N,A,nb,a,1199440818,1210000000.0
A125,H,FDA56,B,focus,input,1199440818,1210000000.0
RI3B8E,A,PAM75132,B,b,ea,1190887218,1210000000.0
RI3B8N,A,PAM75132,B,b,na,1190887218,1210000000.0
PAM75132,B,RO3B8E,A,eb,a,1190887218,1210000000.0
PAM75132,B,RO3B8N,A,nb,a,1190887218,1210000000.0
RO3B8N,A,CR3B8N,A,b,a,1190887218,1210000000.0
FDA55,B,FEM75049,A,terminals,input,1200996018,1210000000.0
FEM75049,A,C7F68,A,e,ea,1200996018,1210000000.0
FEM75049,A,C7F68,A,n,na,1200996018,1210000000.0
FDA41,B,FEM75050,A,terminals,input,1200996018,1210000000.0
FEM75050,A,C7F104,A,e,ea,1200996018,1210000000.0
FEM75050,A,C7F104,A,n,na,1200996018,1210000000.0
A57,H,FDA57,B,focus,input,1202032818,1210000000.0
A58,H,FDA58,B,focus,input,1202032818,1210000000.0
A72,H,FDA59,B,focus,input,1202032818,1210000000.0
A81,H,FDA60,B,focus,input,1202032818,1210000000.0
FDA60,B,FEM75052,A,terminals,input,1202032818,1210000000.0
FEM75052,A,C7F81,A,e,ea,1202032818,1210000000.0
FEM75052,A,C7F81,A,n,na,1202032818,1210000000.0
C7F81,A,RI3B8E,A,eb,a,1202032818,1210000000.0
C7F81,A,RI3B8N,A,nb,a,1202032818,1210000000.0
RI2A1E,A,PAM75164,B,b,ea,1202032818,1210000000.0
PAM75164,B,RO2A1E,A,eb,b,1202032818,1210000000.0
RI2A1N,A,PAM75164,B,b,na,1202032818,1210000000.0
PAM75164,B,RO2A1N,A,nb,b,1202032818,1210000000.0
A116,H,FDA61,B,focus,input,1202032818,1210000000.0
FDA61,B,FEM75051,A,terminals,input,1202032818,1210000000.0
FEM75051,A,C7F116,A,e,ea,1202032818,1210000000.0
FEM75051,A,C7F116,A,n,na,1202032818,1210000000.0
C7F116,A,RI2A1E,A,eb,a,1202032818,1210000000.0
C7F116,A,RI2A1N,A,nb,a,1202032818,1210000000.0
RI2A2E,A,PAM75163,B,b,ea,1202032818,1210000000.0
PAM75163,B,RO2A2E,A,eb,b,1202032818,1210000000.0
RI2A2N,A,PAM75163,B,b,na,1202032818,1210000000.0
PAM75163,B,RO2A2N,A,nb,b,1202032818,1210000000.0
A155,H,FDA62,B,focus,input,1202032818,1210000000.0
FDA62,B,FEM75061,A,terminals,input,1202032818,1210000000.0
FEM75061,A,C7F155,A,e,ea,1202032818,1210000000.0
FEM75061,A,C7F155,A,n,na,1202032818,1210000000.0
C7F155,A,RI2A2E,A,eb,a,1202032818,1210000000.0
C7F155,A,RI2A2N,A,nb,a,1202032818,1210000000.0
RI2A3E,A,PAM75162,B,b,ea,1202032818,1210000000.0
PAM75162,B,RO2A3E,A,eb,b,1202032818,1210000000.0
RI2A3N,A,PAM75162,B,b,na,1202032818,1210000000.0
PAM75162,B,RO2A3N,A,nb,b,1202032818,1210000000.0
A156,H,FDA63,B,focus,input,1202032818,1210000000.0
FDA63,B,FEM75062,A,terminals,input,1202032818,1210000000.0
FEM75062,A,C7F156,A,e,ea,1202032818,1210000000.0
FEM75062,A,C7F156,A,n,na,1202032818,1210000000.0
C7F156,A,RI2A3E,A,eb,a,1202032818,1210000000.0
C7F156,A,RI2A3N,A,nb,a,1202032818,1210000000.0
